Date,Material,Count
2004,synthetic->plastic - possible,2
2004,fibre->cotton,1
2004,synthetic->polyester,1
2004,paper->,2
2004,synthetic->plastic,4
2004,metal->pewter,1
2004,metal->steel - possible,1
2004,synthetic,3
2004,metal,2
2004,paper->card stock,2
2004,glass - possible->,1
2004,synthetic->nylon,1
2004,metal->aluminum - possible,1
2004,metal->aluminum,1
2004,glass->enamel,1
2004,synthetic - possible->,1
2004,fibre->silk,1
2005,paper,14
2005,metal->silver,1
2005,synthetic,74
2005,metal->,5
2005,synthetic->,8
2005,fibre->velvet - possible,2
2005,fibre->satin - possible,1
2005,fibre->cotton,1
2005,metal,52
2005,fibre,5
2005,wood,8
2005,paper->card stock,2
2005,wood->,4
2005,glass - possible->,1
2005,metal->steel,9
2005,fibre->,2
2005,synthetic->acrylic,1
2005,synthetic->plastic,7
2005,glass,2
2005,paper->cardboard,5
2005,resin->rubber - possible,2
2005,synthetic->foam,7
2005,metal->brass,1
2005,synthetic->polyester,1
2005,fibre->canvas,2
2005,synthetic - possible,4
2005,glass - possible,5
2005,resin - possible->rubber - possible,1
2005,metal->stainless steel,2
2005,skin->leather - possible,1
2005,plant,9
2005,synthetic->polystyrene,1
2005,metal->aluminum - possible,5
2005,metal->aluminum,1
2005,synthetic->imitation leather,1
2005,paper->card stock - possible,1
2005,paper->cardboard - possible,1
2005,metal->palladium,4
2005,metal->gold,1
2005,wood - possible,1
2005,metal->steel - possible,3
2005,fibre - possible,2
2006,synthetic->plastic,5
2006,synthetic->polyester,1
2006,metal->steel,1
2006,stone->graphite,1
2006,resin - possible->rubber - possible,1
2006,synthetic->,8
2006,paper->cardboard,3
2006,fibre,2
2006,synthetic,26
2006,synthetic->polypropylene,1
2006,metal->,3
2006,paper->card stock,2
2006,metal,18
2006,glass - possible,1
2006,synthetic->plastic - possible,1
2006,synthetic->styrofoam,1
2006,metal->aluminum - possible,1
2006,wood,1
2006,fibre->canvas - possible,1
2006,metal->copper,1
2006,metal->brass - possible,1
2006,metal->stainless steel,1
2006,synthetic->carbon,1
2006,synthetic->polystyrene,1
2006,synthetic->mylar,1
2006,wood->basswood,1
2006,wood->balsa,1
2007,synthetic->plastic - possible,1
2007,metal->brass - possible,1
2007,paper->card stock - possible,1
2007,fibre->,1
2007,synthetic->foam,1
2007,metal->steel,2
2007,paper->card stock,1
2007,synthetic,16
2007,synthetic->resin,1
2007,synthetic->silicone,1
2007,synthetic->plastic,4
2007,wood->,1
2007,metal->brass,1
2007,fibre,1
2007,wood,1
2007,paper - possible,1
2007,plant,1
2007,paper,1
2007,metal,15
2007,paper->cardboard,4
2008,wood->spruce,1
2008,wood->maple,1
2008,wood->ebony,1
2008,metal,25
2008,synthetic->carbon,1
2008,animal->hair,1
2008,shell,1
2008,wood - possible->,1
2008,synthetic->,5
2008,metal->,4
2008,fibre->velvet - possible,1
2008,resin,3
2008,resin->,2
2008,metal->aluminum - possible,4
2008,wood->,2
2008,fibre->felt,2
2008,metal->aluminum,1
2008,metal->steel,2
2008,metal->brass - possible,1
2008,fibre,2
2008,synthetic,20
2008,paper->cardboard,2
2008,paper,4
2008,metal->bronze,1
2008,glass,5
2008,ceramic,4
2008,metal->steel - possible,2
2008,skin->leather,1
2008,resin - possible->rubber - possible,1
2008,synthetic->plastic,4
2008,resin->rubber,2
2008,,1
2008,plant,2
2008,metal->copper,1
2008,synthetic - possible,1
2008,synthetic->nylon - possible,1
2008,synthetic->foam,3
2008,synthetic - possible->,1
2009,metal->,4
2009,synthetic->plastic,1
2009,metal->steel,2
2009,paper,14
2009,metal->bronze - possible,1
2009,metal,18
2009,synthetic,69
2009,synthetic - possible->silicone - possible,1
2009,paper->wax paper - possible,1
2009,paper->cardboard,6
2009,synthetic->,3
2009,paper->,1
2009,synthetic->nylon,1
2009,fibre->cotton - possible,5
2009,glass,7
2009,glass->,3
2009,metal->aluminum,1
2009,synthetic->foam - possible,3
2009,fibre->flannel - possible,1
2009,synthetic->nylon - possible,2
2009,synthetic->imitation leather,3
2009,synthetic->foam,2
2009,fibre,1
2009,metal->gold,1
2009,skin->leather,3
2009,stone->diamond,1
2009,wood,2
2009,metal->stainless steel,1
2009,metal->gold - possible,1
2009,fibre->satin,1
2009,fibre->velvet,1
2009,paper->card stock - possible,1
2009,ceramic,1
2010,glass,13
2010,synthetic->,21
2010,synthetic - possible->,1
2010,fibre->silk,1
2010,synthetic->silicone,2
2010,metal->aluminum,3
2010,metal->steel,6
2010,glass->fibreglass,6
2010,synthetic,213
2010,metal,110
2010,paper->cardboard,19
2010,wood->,6
2010,wood->balsa,1
2010,wood,2
2010,paper,57
2010,metal->tungsten,1
2010,synthetic - possible,4
2010,fibre,9
2010,skin->leather,9
2010,metal->copper - possible,2
2010,fibre->felt,1
2010,resin,1
2010,paper->cardboard - possible,2
2010,fibre->hemp,1
2010,fibre->canvas,1
2010,metal->brass,1
2010,metal->,14
2010,synthetic->polyurethane,3
2010,wood->basswood,1
2010,paper->card stock - possible,5
2010,synthetic->resin,1
2010,,2
2010,synthetic->plastic - possible,8
2010,synthetic->plastic,2
2010,synthetic->plexiglass - possible,1
2010,synthetic->mylar - possible,1
2010,metal->copper,1
2010,paper->card stock,3
2010,synthetic->nylon - possible,1
2010,resin->rubber,3
2010,synthetic->vinyl,1
2010,fibre->canvas - possible,2
2010,metal->lead,2
2010,stone->pyrite,3
2010,synthetic->neoprene - possible,5
2010,synthetic->plexiglass,1
2010,synthetic->imitation leather,1
2010,synthetic->foam,1
2010,metal->nickel,8
2010,fibre->cotton - possible,2
2010,fibre->felt - possible,3
2010,fibre->cotton,10
2010,synthetic->nylon,4
2010,synthetic->polyester,4
2010,synthetic->polypropylene,1
2010,synthetic->polypropylene - possible,1
2010,metal->stainless steel,1
2010,wood - possible,1
2010,paper - possible->cardboard,1
2010,fibre - possible,1
2010,metal->palladium,3
2010,metal->gold,1
2010,wood - possible->,1
2010,fibre->velvet,3
2010,synthetic->polyethylene,1
2011,synthetic,44
2011,metal,36
2011,paper,4
2011,wood->tamarack,1
2011,synthetic->plastic - possible,1
2011,metal->aluminum,4
2011,metal->steel,2
2011,metal->brass - possible,1
2011,paper->cardboard,12
2011,synthetic->plastic,3
2011,synthetic->styrofoam,1
2011,synthetic->,5
2011,synthetic->foam,1
2011,metal->aluminum - possible,1
2011,metal->brass,1
2011,wood->oak,1
2011,synthetic - possible,1
2011,paper->card stock,1
2011,fibre->canvas,1
2011,wood,1
2011,fibre,2
2012,synthetic->polypropylene,1
2012,synthetic->,9
2012,resin->rubber,1
2012,metal->stainless steel,10
2012,synthetic->nylon,3
2012,metal,78
2012,synthetic->polypropylene - possible,2
2012,paper->card stock,6
2012,synthetic,133
2012,paper->cardboard,31
2012,metal->aluminum,2
2012,paper,20
2012,,1
2012,plant,27
2012,wood,3
2012,synthetic->foam,3
2012,synthetic->bakelite - possible,1
2012,glass - possible,1
2012,glass,3
2012,fibre->cotton,1
2012,synthetic - possible,1
2012,metal->,13
2012,resin->rubber - possible,2
2012,synthetic->plastic - possible,18
2012,synthetic->styrofoam,2
2012,synthetic->styrofoam - possible,4
2012,synthetic - possible->,3
2012,resin - possible->rubber - possible,3
2012,synthetic->silicone - possible,1
2012,resin->polymer,1
2012,metal->copper,2
2012,fibre,3
2012,fibre->,6
2012,synthetic->silicone,7
2013,metal->,3
2013,glass->,1
2013,synthetic->plastic,2
2013,metal,68
2013,synthetic,105
2013,paper->cardboard,11
2013,metal->zinc,1
2013,metal->chromium,1
2013,paper->card stock,1
2013,paper,11
2013,metal->stainless steel,20
2013,glass,6
2013,synthetic->polyester,3
2013,synthetic->acrylic,1
2013,metal->aluminum,1
2013,synthetic->,9
2013,metal->aluminum - possible,1
2013,metal->zinc - possible,1
2013,metal - possible,2
2013,metal->steel - possible,2
2013,resin->rubber,1
2013,wood,1
2013,animal,1
2013,fluid,2
2013,glass - possible,1
2013,synthetic->foam,2
2013,metal->brass - possible,1
2014,glass,34
2014,metal->,31
2014,synthetic - possible->,28
2014,resin - possible->rubber - possible,29
2014,metal,61
2014,paper->cardboard,14
2014,wood,1
2014,wood - possible,1
2014,synthetic,129
2014,animal,3
2014,,43
2014,synthetic->,16
2014,synthetic->foam,7
2014,synthetic - possible,9
2014,metal->steel - possible,10
2014,glass - possible,1
2014,paper->card stock - possible,1
2014,paper,3
2014,paper->card stock,6
2014,metal->stainless steel,1
2014,glass->,2
2014,metal->aluminum - possible,4
2014,synthetic->polycarbonate - possible,2
2014,paper - possible,2
2014,ceramic->stoneware,1
2015,fibre->cotton,2
2015,synthetic->foam - possible,1
2015,synthetic->nylon - possible,1
2015,fibre->cotton - possible,1
2015,metal,27
2015,synthetic,70
2015,paper,6
2015,paper->cardboard,5
2015,glass,1
2015,fibre,6
2015,skin->suede,2
2015,skin->leather,3
2015,synthetic - possible,3
2015,metal->aluminum - possible,1
2015,synthetic->,1
2015,wood->,1
2015,glass->fibreglass,1
2015,metal->stainless steel,1
